CustomerID,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls
3117730,0.0,1.3,9.7,0.0
3022842,1.7,0.3,5.7,0.0
3044610,4.7,4.7,12.0,0.0
3001878,0.3,3.0,15.0,0.0
3349938,4.3,2.7,23.7,3.0
3005866,5.7,0.0,35.7,0.0
3018442,4.7,4.3,10.7,0.0
3282874,0.0,0.0,0.0,0.0
3230942,1.0,0.0,10.0,0.0
3044270,8.7,1.0,10.0,0.7
3240922,0.3,0.0,2.7,0.0
3015418,1.3,1.7,15.3,0.0
3168606,18.0,1.7,28.7,1.7
3129358,0.0,1.7,7.0,0.0
3272122,0.0,0.0,0.0,0.0
3120050,1.7,0.0,12.3,0.0
3136306,0.0,0.0,2.0,0.0
3339986,1.0,1.0,1.3,0.3
3189390,5.0,4.3,50.7,3.3
3130022,8.7,1.7,16.3,0.0
3061946,8.0,1.7,14.3,0.3
3071910,17.3,7.7,104.3,3.0
3352926,1.7,4.3,51.3,2.0
3255494,4.7,63.3,24.3,0.0
3391362,1.7,0.0,6.7,0.0
3292710,0.0,0.0,0.0,0.0
3382238,18.7,0.0,40.7,0.0
3241302,6.3,9.3,60.3,0.0
3228782,0.0,0.0,0.0,0.0
3002446,7.0,7.0,43.3,0.0
3159918,18.7,0.7,110.3,0.0
3308190,3.3,0.3,53.0,0.7
3242538,5.0,2.0,7.3,2.3
3135110,9.3,0.3,13.0,0.0
3099982,4.3,3.7,26.0,5.0
3136930,2.7,14.7,51.3,0.0
3209942,0.0,0.0,0.0,0.0
3241990,0.7,1.7,20.3,0.0
3171794,10.7,13.3,45.0,1.7
3344866,30.3,7.7,135.0,26.7
3047538,0.7,2.0,10.3,0.7
3131474,12.7,1.7,150.3,5.7
3080558,5.0,0.0,17.7,0.0
3384182,13.3,0.0,6.0,0.0
3065770,3.0,1.7,11.7,0.7
3222398,0.0,0.0,0.0,0.0
3307490,2.3,54.0,33.3,8.3
3367146,1.0,0.3,40.0,1.3
3367970,13.7,1.3,40.0,0.0
3038018,16.0,4.7,46.7,0.0
3396346,7.3,1.3,16.7,0.3
3333170,8.7,14.3,55.7,4.0
3006690,4.7,13.3,42.3,2.3
3016314,2.0,21.3,90.7,5.0
3375854,2.7,0.3,10.3,0.0
3051894,0.3,0.0,0.3,0.0
3171038,3.7,3.7,51.3,0.0
3335898,3.7,0.0,13.7,0.0
3284830,0.0,0.0,0.0,0.0
3211738,5.7,0.7,76.3,0.0
3075958,0.7,0.0,2.7,0.0
3374622,6.7,3.3,54.3,2.3
3086134,1.0,6.3,21.7,0.0
3187262,0.0,0.0,5.3,0.0
3136258,18.0,1.7,53.3,4.0
3233474,4.0,0.7,5.0,0.0
3334030,4.7,0.3,22.3,0.3
3225418,4.0,0.0,18.3,0.3
3104710,1.3,3.3,24.3,0.0
3359606,18.0,1.7,35.3,1.3
3058342,3.0,1.7,72.3,8.3
3390022,1.7,4.3,26.0,1.7
3264714,18.3,3.0,28.0,1.0
3128730,3.7,3.3,29.3,2.0
3142822,4.0,1.3,46.0,0.0
3000234,0.3,0.0,2.0,0.0
3001018,50.0,7.3,47.3,0.0
3216098,1.3,0.0,7.0,0.0
3238850,9.3,0.7,20.7,0.0
3284258,6.3,7.0,82.7,4.3
3399522,4.3,0.7,10.0,0.0
3070982,4.3,4.3,47.0,0.0
3115138,17.0,3.7,13.0,3.3
3089102,1.3,0.0,5.3,0.0
3341210,5.3,1.7,16.7,0.0
3185462,0.0,1.3,41.0,2.7
3246042,10.0,5.7,24.3,1.3
3347990,0.7,1.0,17.0,3.0
3095702,1.3,0.0,2.7,0.0
3075402,0.0,1.0,12.0,0.0
3028554,16.3,1.3,85.0,2.0
3293914,0.0,0.0,0.0,0.0
3261938,0.0,0.7,2.7,1.3
3296634,0.0,0.0,0.0,0.0
3233022,8.7,1.3,20.0,1.7
3205214,19.7,0.0,66.7,0.3
3286878,0.0,0.0,0.0,0.0
3111886,2.7,0.7,29.3,0.0
3302598,4.3,1.0,56.3,6.0
3295702,0.0,0.0,0.0,0.0
3283022,5.7,0.7,15.0,0.0
3343694,1.7,28.3,20.3,0.0
3045858,3.7,5.7,10.0,5.3
3144850,2.0,4.3,5.3,1.0
3143958,0.0,1.3,6.3,1.0
3081514,2.0,0.3,13.3,0.0
3058458,1.7,0.7,11.7,0.0
3219738,1.3,0.0,6.3,0.0
3265758,0.0,0.0,0.0,0.0
3090050,0.7,3.3,35.0,0.0
3277942,23.0,4.0,109.7,6.3
3098962,5.0,0.0,4.7,0.0
3204770,3.7,5.3,0.3,1.0
3241886,0.7,5.7,13.0,2.0
3054270,31.0,22.3,278.3,85.7
3213006,0.0,0.0,0.3,0.0
3358938,0.0,0.0,4.0,0.0
3165446,9.3,1.0,105.7,5.3
3007342,0.0,1.3,13.3,0.0
3139894,30.7,2.0,83.3,6.0
3313526,1.3,6.3,16.7,2.0
3268642,0.0,0.0,0.0,0.0
3275042,13.3,2.3,23.7,0.0
3026186,2.0,13.3,74.7,0.0
3195002,16.7,6.3,215.3,18.7
3188310,8.0,1.7,17.7,0.0
3120598,4.0,0.7,11.0,0.0
3144358,1.0,0.0,5.7,0.0
3320046,0.3,0.0,1.0,1.0
3008222,0.0,0.7,2.0,0.0
3249582,12.3,0.7,87.0,0.7
3111726,7.3,3.7,33.3,0.0
3160230,0.0,0.0,0.7,0.0
3136182,0.0,0.0,0.7,0.0
3060886,13.0,0.3,16.0,5.3
3213266,0.3,0.0,4.7,0.0
3287642,6.0,1.3,30.3,0.0
3249110,0.3,0.7,15.0,0.0
3230150,3.3,28.3,45.0,3.0
3253030,0.0,13.3,22.7,10.7
3264274,6.0,1.0,14.7,0.7
3345790,17.0,7.3,31.7,8.3
3173122,2.3,0.3,8.3,0.3
3004914,0.3,0.0,0.3,0.0
3052514,20.3,7.3,59.3,2.3
3094442,2.7,0.0,19.7,0.7
3156706,19.0,1.3,103.0,0.0
3125114,13.7,2.7,7.3,0.0
3381878,4.0,0.3,38.3,1.3
3192934,1.7,0.3,1.3,0.0
3170390,0.0,1.3,7.0,0.0
3200122,5.0,0.7,1.0,0.0
3107574,6.3,3.0,17.0,0.7
3345710,2.3,8.0,20.7,2.7
3128590,1.0,0.0,0.0,0.0
3152926,1.0,2.0,8.0,0.7
3367494,0.3,3.3,2.0,0.0
3360210,5.0,2.7,104.0,18.0
3029414,2.7,1.3,4.0,0.0
3169646,0.0,0.0,0.0,0.0
3085242,6.7,3.7,30.3,4.7
3088718,3.7,0.0,17.3,1.7
3020818,8.3,0.7,29.0,0.0
3030694,12.7,0.7,35.7,0.0
3309758,3.3,1.3,15.3,0.0
3183006,4.0,78.7,60.7,0.7
3287042,0.0,0.0,0.0,0.0
3317326,4.3,1.3,23.7,0.7
3102026,8.7,11.3,62.0,3.7
3282838,1.7,12.0,56.3,0.0
3011122,0.7,0.0,4.3,0.0
3358950,3.7,0.0,0.0,0.0
3098094,6.0,1.0,18.0,2.3
3272862,0.0,0.0,0.0,0.0
3073582,16.7,2.0,84.3,0.0
3122954,1.0,1.7,18.0,0.7
3224902,3.3,7.0,39.7,0.7
3266478,0.0,0.0,0.0,0.0
3030942,1.0,1.7,9.7,3.3
3299262,5.7,0.0,12.3,0.0
3175986,1.0,0.7,13.3,0.7
3117310,4.0,8.7,44.0,1.3
3179270,5.3,2.3,37.0,1.7
3342382,9.0,4.3,44.0,0.3
3135358,4.0,2.7,9.7,0.0
3297194,0.0,0.0,0.0,0.0
3330562,20.7,4.7,30.3,0.3
3140282,2.0,4.7,53.3,0.0
3146174,1.3,2.7,11.0,0.0
3330602,14.3,2.3,9.0,0.0
3019810,0.0,2.7,15.3,2.0
3374918,11.3,2.0,16.3,0.0
3234330,12.0,1.3,22.0,0.7
3149538,1.7,0.0,0.0,0.0
3078558,0.3,1.0,2.0,0.0
3184118,1.3,0.7,4.0,0.0
3155282,3.7,3.0,24.7,0.7
3111618,10.7,13.3,26.3,0.0
3149022,6.3,2.0,14.3,7.3
3386654,11.0,12.3,41.3,1.3
3314074,28.7,2.3,77.7,13.3
3063034,5.3,0.7,21.7,0.0
3031294,5.3,1.7,16.3,0.3
3037270,8.0,12.0,43.0,0.7
3307430,4.3,0.0,0.0,1.0
3019446,9.3,9.3,16.7,0.0
3234922,0.0,0.0,0.0,0.0
3369018,5.3,2.0,12.3,0.0
3280710,10.0,1.0,47.3,2.0
3027478,12.7,11.3,46.0,0.0
3251062,1.0,1.3,7.0,0.0
3071674,1.7,1.0,4.0,1.3
3256430,14.0,3.3,132.3,9.7
3146654,6.0,0.0,0.0,0.0
3133194,5.7,3.7,82.3,12.0
3144478,2.7,2.7,36.7,7.0
3364994,5.0,0.3,37.0,5.3
3281294,0.0,0.0,0.0,0.0
3223922,6.7,7.7,34.7,0.0
3041646,3.0,0.7,13.7,0.0
3155946,44.7,11.3,61.7,14.3
3305866,2.7,3.7,9.0,0.7
3387538,5.7,1.0,34.7,0.7
3380150,2.0,0.0,2.3,0.0
3152882,6.7,1.7,70.0,3.3
3043974,0.0,0.0,0.0,0.0
3256386,0.7,1.7,5.0,0.0
3326206,0.0,0.0,0.0,0.0
3207938,19.0,1.0,29.3,0.0
3100982,1.3,0.0,12.7,0.0
3026678,4.0,2.7,29.3,0.0
3191738,3.3,4.0,45.3,1.7
3183286,9.0,12.3,47.7,0.3
3103090,1.7,15.3,34.0,2.7
3138130,0.3,1.7,0.3,0.0
3154938,2.7,4.0,21.0,1.0
3101094,9.7,0.0,7.7,0.0
3237246,1.0,18.3,11.0,0.0
3113254,2.3,1.3,10.0,0.3
3021518,0.3,0.3,1.7,0.0
3225566,0.0,0.0,2.0,0.0
3197038,7.7,0.0,156.3,0.0
3062058,7.7,41.3,113.3,17.0
3060338,6.7,0.0,13.7,0.0
3393094,0.7,0.0,1.0,0.0
3172914,13.0,1.7,66.7,0.3
3010178,10.3,0.0,30.0,0.3
3324030,7.0,4.0,33.3,0.0
3141154,0.0,0.0,0.0,0.0
3017718,0.7,0.0,0.0,0.0
3009214,2.3,10.7,70.0,0.0
3123246,0.7,0.7,8.7,0.0
3063662,6.3,11.0,15.0,0.7
3333850,11.3,1.0,21.7,13.0
3196710,7.3,0.0,23.0,0.3
3113278,1.3,0.3,3.3,0.0
3160918,3.0,5.0,35.7,3.3
3313554,2.7,0.3,30.7,3.7
3382034,5.7,1.3,70.3,0.0
3391038,0.0,0.0,0.0,0.0
3276906,0.0,0.0,0.0,0.0
3030206,0.7,0.3,1.7,0.0
3019418,1.3,2.7,10.0,0.0
3233306,6.7,4.7,48.7,0.0
3394110,0.7,0.0,15.0,0.0
3000598,5.0,14.0,62.7,2.0
3091002,33.3,32.7,147.0,3.0
3189382,0.3,0.7,2.0,0.0
3284346,0.0,0.0,0.0,0.0
3224106,3.7,0.3,10.0,0.0
3303050,7.0,9.3,95.3,2.3
3297510,42.3,1.3,127.7,26.0
3051738,4.7,15.3,11.0,4.7
3106910,45.0,47.7,295.7,1.0
3146254,0.0,0.0,0.0,0.0
3031310,3.0,1.3,8.0,0.0
3274722,8.0,135.0,106.3,3.3
3188326,30.7,10.0,96.3,16.7
3307482,11.7,11.7,33.3,1.0
3377798,0.7,4.7,15.3,0.0
3369406,0.7,2.3,7.7,0.0
3001910,0.7,7.0,45.7,0.0
3368078,4.7,69.3,56.0,3.7
3305426,6.3,46.7,31.7,12.0
3382110,0.7,0.0,17.0,0.0
3321310,11.0,8.3,112.0,6.3
3058038,0.0,0.3,0.7,0.0
3363566,0.7,2.0,24.0,5.3
3101554,3.0,0.3,13.7,0.0
3222350,4.7,4.0,17.0,1.3
3287378,0.0,0.0,0.0,0.0
3096150,2.3,0.3,8.3,0.0
3269918,2.0,3.3,28.3,0.0
3131262,0.7,0.7,7.0,0.0
3023238,8.3,2.3,24.0,3.0
3297618,0.0,0.0,0.0,0.0
3183798,13.7,1.7,15.7,1.0
3333018,0.0,1.3,0.7,1.0
3145262,0.0,3.0,11.7,0.0
3349022,2.0,0.0,10.0,0.0
3372722,11.3,0.7,39.0,1.3
3017230,2.0,6.7,27.7,0.3
3057350,11.0,2.0,10.0,0.0
3183318,9.0,23.3,35.7,0.3
3244462,1.3,0.0,5.0,0.0
3138518,0.0,0.0,0.0,0.0
3184330,2.7,8.3,42.7,0.0
3202010,0.0,0.0,0.0,0.0
3235026,2.7,0.3,12.0,0.0
3176862,0.0,1.0,2.3,1.0
3209810,23.0,2.0,109.7,0.3
3320278,1.3,50.3,59.3,14.0
3067134,2.7,1.0,22.3,0.0
3167438,12.7,0.0,1.7,1.3
3053398,2.0,2.3,10.3,0.0
3055994,9.7,7.3,28.3,0.3
3086154,1.7,1.0,8.0,0.0
3066994,1.0,5.3,10.7,2.7
3008194,6.7,1.3,13.7,0.0
3192058,0.0,0.0,0.0,0.0
3169314,9.3,2.0,23.0,0.0
3179090,6.7,5.0,22.0,0.0
3194682,3.3,0.3,28.0,0.3
3201498,17.0,0.7,45.0,4.0
3162098,4.0,0.3,14.3,0.0
3383678,5.0,2.7,9.0,3.3
3165062,2.3,1.0,4.0,0.7
3368378,8.3,0.3,154.7,5.3
3237230,2.0,0.3,3.3,0.3
3122454,0.7,0.7,5.0,0.0
3108086,0.0,0.0,0.3,0.0
3110258,1.3,4.0,12.7,0.0
3348194,9.3,4.7,55.0,2.0
3203846,0.0,0.3,7.7,0.0
3244398,3.3,0.0,0.0,0.7
3182690,14.7,3.0,23.3,0.3
3166486,3.3,0.7,10.3,0.0
3235754,57.7,10.7,119.0,10.7
3328298,8.0,0.7,14.3,0.0
3282306,0.0,0.0,0.0,0.0
3262990,2.7,5.7,15.7,2.7
3248766,16.3,1.0,19.3,0.0
3166598,3.7,0.3,25.0,0.0
3105670,1.7,2.0,22.0,0.0
3171610,0.0,0.0,0.0,0.0
3347998,15.7,1.7,46.7,0.0
3398286,6.3,0.0,14.3,2.0
3254138,7.0,1.7,20.0,0.0
3029106,9.0,0.7,17.0,0.0
3238202,5.0,5.0,22.7,0.0
3190878,4.7,0.0,4.0,0.0
3286266,0.0,0.0,0.0,0.0
3053850,3.3,0.0,7.3,0.0
3302378,2.0,0.3,17.3,0.0
3145790,1.3,0.0,4.0,0.0
3365062,4.7,2.0,65.3,10.0
3032702,5.0,0.3,12.3,0.0
3363262,7.3,4.0,24.3,0.0
3191086,0.0,0.0,0.0,0.0
3024594,2.7,2.0,10.0,0.0
3199586,3.3,1.3,9.7,1.0
3189990,0.7,11.7,11.3,0.0
3130066,7.3,1.7,22.0,0.0
3144486,14.7,1.3,27.3,0.7
3048714,27.0,0.3,67.7,11.7
3238338,14.7,0.7,37.3,4.7
3126142,0.0,1.0,2.7,0.0
3282010,3.3,3.3,52.7,2.0
3226002,2.3,1.0,35.3,0.0
3019654,0.0,0.0,3.7,0.0
3086466,0.7,5.0,12.0,0.0
3259282,17.7,4.0,176.3,4.3
3365958,1.3,14.3,60.0,0.3
3323322,1.7,16.7,90.3,6.3
3062498,3.3,2.0,30.0,0.3
3128178,0.0,1.0,1.3,0.7
3210778,3.0,31.0,49.0,0.0
3045046,0.0,5.7,29.3,0.0
3036418,2.3,3.7,32.3,0.0
3071926,3.0,2.3,9.7,0.0
3040254,4.7,34.0,13.0,1.0
3068070,0.0,0.0,0.0,0.0
3253642,24.0,6.3,30.3,0.0
3216606,12.3,2.3,83.7,0.0
3387886,4.7,0.0,27.3,0.7
3201198,1.7,0.0,0.7,0.0
3276198,0.0,0.3,6.0,1.7
3225554,2.0,0.3,12.7,0.0
3020330,1.3,4.7,28.3,0.3
3237922,2.7,13.3,38.0,2.7
3257186,0.0,3.0,1.3,0.0
3221826,18.3,1.0,53.7,4.0
3167134,0.0,0.0,0.0,0.0
3137562,11.3,2.3,92.7,2.7
3338614,2.3,0.3,31.7,0.0
3395238,16.0,1.7,45.0,0.7
3106282,2.7,2.0,16.0,0.7
3067306,0.3,3.7,4.0,0.0
3207298,2.7,0.3,27.0,1.3
3314446,3.7,0.0,30.3,7.0
3237714,2.0,0.0,11.7,0.7
3110438,0.3,3.3,2.0,0.0
3229942,9.3,2.0,25.3,0.0
3088666,2.0,4.3,15.7,0.0
3334126,4.0,1.3,41.7,0.0
3251190,7.3,0.0,4.7,0.0
3311010,13.0,32.0,24.0,6.7
3310226,1.0,1.0,4.3,0.0
3328426,3.3,0.3,6.3,0.0
3180390,2.7,6.3,11.3,10.0
3389250,10.7,3.3,78.3,12.0
3097222,3.3,6.7,27.0,0.0
3307558,1.7,0.7,13.0,5.3
3209774,0.0,0.0,0.0,0.0
3369850,3.7,0.7,68.7,3.7
3092354,0.0,0.0,4.3,0.0
3103658,23.7,5.0,56.3,7.7
3034586,33.0,21.7,182.0,5.7
3028866,0.3,6.3,6.3,0.0
3141018,23.3,2.0,35.7,1.7
3145086,0.0,0.7,16.0,1.7
3228586,0.7,7.0,0.7,0.0
3116554,2.7,0.0,34.0,0.0
3031882,0.3,0.3,2.7,0.0
3182226,4.0,0.7,28.0,3.7
3186346,6.0,1.0,13.0,8.7
3154966,3.3,3.0,25.0,5.3
3039754,5.7,0.0,0.7,3.7
3265698,16.7,133.7,33.3,16.0
3360282,13.7,2.7,31.7,1.3
3189666,11.3,35.3,143.3,0.0
3345986,15.7,1.7,81.7,1.0
3102654,0.0,0.0,0.0,0.0
3327502,7.3,13.3,53.3,7.7
3040714,19.3,0.0,0.0,3.0
3345970,0.7,26.0,12.3,0.0
3190730,0.0,0.7,6.7,0.0
3257358,3.3,9.0,10.7,0.0
3093850,0.0,0.0,1.3,0.0
3077122,1.0,11.0,32.3,3.7
3251910,5.3,17.7,51.3,1.7
3219230,19.0,2.0,39.3,0.0
3375442,5.3,11.0,19.0,0.0
3174718,0.7,0.0,0.3,0.0
3244170,0.7,0.7,10.7,0.0
3025242,0.3,0.0,1.7,0.0
3232854,7.7,2.0,10.0,1.0
3260950,0.0,0.0,0.0,0.0
3381050,17.3,15.0,126.3,1.7
3376794,28.7,4.3,45.0,0.0
3043598,2.3,0.0,5.3,0.0
3241434,6.3,17.0,284.7,2.0
3261366,1.7,0.0,12.0,1.0
3254610,4.3,9.0,19.0,0.0
3087774,46.7,11.3,12.7,8.0
3390778,2.0,2.0,22.0,0.0
3347278,15.3,9.3,72.0,0.3
3073062,0.3,1.3,3.3,0.0
3255170,2.7,1.3,13.3,3.3
3166646,0.7,0.0,3.7,0.0
3000618,0.0,0.0,0.0,0.0
3063294,0.3,0.0,0.0,0.0
3316666,6.3,1.0,20.7,0.7
3211306,3.7,7.3,18.3,0.0
3069742,16.3,0.0,1.7,20.7
3350574,44.7,37.3,350.3,5.3
3387466,7.3,12.0,65.3,0.7
3284050,1.3,7.0,20.7,0.7
3070714,6.3,21.0,5.0,1.3
3032746,5.3,1.3,5.7,0.0
3276966,0.0,0.0,0.0,0.0
3239970,5.7,15.3,55.3,0.0
3321450,5.7,0.7,77.7,0.0
3031182,3.3,0.3,23.0,0.3
3034434,7.0,2.0,17.0,0.0
3258042,16.3,0.0,23.3,2.7
3203086,5.7,0.7,40.0,0.3
3339862,5.3,1.3,28.7,0.0
3236086,7.0,4.0,75.7,0.0
3357826,3.0,2.3,64.3,6.7
3327858,8.0,3.7,22.3,5.3
3395146,29.3,2.3,66.7,7.7
3204458,27.3,7.7,110.3,1.0
3203970,7.7,0.3,44.0,4.7
3281898,0.0,0.0,0.0,0.0
3298090,0.0,0.0,0.0,0.0
3142598,3.3,0.3,2.7,0.0
3358486,3.3,4.0,47.0,0.0
3297518,44.7,4.3,46.0,0.7
3351762,2.3,3.0,42.7,2.0
3094578,0.0,3.3,2.3,2.0
3350146,2.0,0.0,17.7,0.0
3053670,0.0,0.0,0.0,0.0
3339362,1.0,0.7,26.7,0.0
3255578,0.0,0.0,0.0,0.0
3243814,1.3,0.0,7.0,0.0
3228042,9.0,0.7,50.0,0.7
3130746,3.3,1.0,38.7,0.0
3196038,2.0,0.3,7.3,0.3
3174650,7.7,0.3,17.0,0.0
3079802,3.3,1.3,9.0,0.0
3307302,7.3,6.3,83.0,5.0
3045794,1.3,0.7,6.3,0.3
3220538,9.0,5.3,15.7,0.0
3249182,2.7,0.7,15.3,0.0
3077318,0.3,0.7,3.7,1.7
3305830,11.0,0.7,28.3,0.0
3162282,84.7,11.3,104.3,1.3
3054026,6.0,2.0,20.3,0.0
3146062,8.7,4.0,44.0,0.0
3375550,8.7,10.7,31.3,8.3
3050098,3.7,2.3,22.3,0.0
3162174,3.7,0.0,9.0,0.0
3206542,3.0,1.3,45.3,5.7
3384830,4.0,1.0,13.0,2.7
3132870,8.3,4.7,68.3,5.7
3066346,48.3,3.7,52.0,25.0
3150330,3.0,2.3,44.0,0.7
3374062,5.3,11.3,30.3,1.7
3234070,36.0,9.0,57.0,0.0
3103118,19.3,1.7,49.0,5.3
3309658,27.7,6.0,221.3,19.3
3395002,4.0,0.0,5.0,0.0
3328458,8.7,2.3,12.7,2.0
3075150,1.3,1.0,0.3,0.3
3263162,2.7,4.3,29.7,0.0
3236218,2.7,2.0,44.3,0.0
3373662,0.7,3.0,21.7,0.3
3298250,0.0,0.0,0.0,0.0
3018862,18.7,0.3,23.3,5.0
3216090,4.0,5.7,28.0,1.3
3015242,0.3,0.0,1.0,2.3
3378258,7.0,27.7,23.0,0.0
3297758,14.0,0.3,82.3,1.0
3351702,5.7,2.0,16.0,3.3
3008210,1.3,2.3,15.3,0.0
3348706,25.0,14.7,21.0,3.0
3086934,9.3,0.0,74.3,5.3
3367522,1.7,7.0,43.7,5.0
3166186,1.0,3.3,12.3,0.0
3105322,0.3,1.0,2.7,2.7
3397422,3.0,4.7,39.7,7.7
3063110,5.0,13.0,9.7,3.3
3020978,0.0,0.0,0.0,0.0
3000986,44.0,14.7,146.7,0.3
3264378,0.3,0.3,0.7,0.0
3071990,0.3,0.7,0.3,0.0
3177518,1.3,0.0,4.0,0.0
3371438,14.0,10.3,51.7,6.3
3096238,0.7,3.3,3.0,0.3
3142338,3.7,0.7,3.3,0.0
3071706,0.3,1.3,6.3,0.0
3268194,1.7,14.3,2.0,0.0
3325070,1.3,0.7,6.3,0.0
3336310,0.0,3.3,0.7,0.0
3063998,1.0,1.3,2.0,0.0
3395734,0.0,0.0,0.7,0.0
3172918,8.3,0.7,85.7,7.7
3251454,19.3,2.3,44.3,1.3
3335718,4.7,0.0,86.0,0.0
3371154,42.0,3.3,134.7,9.3
3120734,0.0,0.0,0.0,0.0
3142802,1.3,0.7,18.3,0.0
3312378,6.3,6.7,20.7,2.0
3384758,2.0,3.0,13.3,1.0
3386502,5.3,0.0,60.7,8.3
3332842,1.3,0.3,5.0,0.0
3299738,1.7,4.0,3.7,0.0
3276326,0.0,0.0,0.0,0.0
3262098,0.3,0.7,16.7,2.3
3112182,2.0,0.0,9.0,0.0
3025222,17.7,1.7,42.7,6.7
3263118,0.0,0.0,0.0,0.0
3155466,47.3,3.0,61.3,6.3
3173570,0.7,0.3,0.7,0.0
3348326,4.7,7.0,54.7,1.3
3335710,1.7,23.7,3.7,2.0
3344246,5.3,2.7,37.0,0.0
3100658,13.3,26.0,60.0,0.0
3163198,2.7,0.3,9.0,0.0
3159674,10.7,1.3,56.7,2.7
3092214,4.0,2.3,22.3,0.0
3275142,0.0,0.0,0.0,0.0
3169266,2.3,0.7,29.3,2.0
3345794,12.3,1.7,56.0,10.3
3273478,6.7,0.3,27.7,3.3
3186094,6.7,1.3,72.0,0.0
3215210,10.3,18.7,37.0,2.3
3115478,4.0,11.3,45.0,1.3
3087802,6.3,10.0,75.3,5.7
3233914,4.7,28.3,6.3,0.0
3235546,1.7,50.7,46.7,1.3
3067766,0.0,0.0,0.3,0.0
3241954,8.0,1.0,53.7,0.0
3067826,0.3,0.0,1.0,0.3
3273882,0.0,0.0,0.0,0.0
3345846,0.3,4.3,8.0,0.0
3075974,6.0,9.0,48.0,0.0
3242754,5.0,7.7,74.0,0.0
3260694,0.0,0.0,0.0,0.0
3138798,35.7,4.0,19.0,0.0
3290458,1.3,0.7,9.7,0.0
3021966,3.7,0.7,4.0,0.0
3170338,0.3,0.0,7.3,0.0
3009974,5.0,0.0,18.7,0.0
3317878,0.0,3.0,0.0,1.0
3164526,17.0,2.0,95.0,0.7
3110186,4.0,7.3,26.0,0.0
3175930,0.7,1.0,9.0,0.0
3101566,1.7,1.7,21.3,2.3
3007078,13.7,9.7,27.0,1.3
3018918,6.7,14.3,17.7,6.3
3384834,4.3,6.3,140.0,0.7
3004582,1.0,0.0,1.7,0.0
3330462,0.0,1.3,8.0,1.0
3070694,4.7,0.0,5.0,0.0
3148514,14.3,2.0,5.0,0.0
3189806,7.7,14.7,62.0,0.0
3154646,38.7,2.7,224.3,0.0
3058290,0.0,0.3,6.3,0.0
3205806,3.3,0.0,18.7,0.0
3229518,9.3,1.7,9.3,0.0
3164214,0.7,0.0,12.0,0.0
3355190,13.3,4.0,85.3,8.0
3342246,0.0,0.0,14.3,0.3
3155458,2.0,2.7,36.3,0.0
3035090,1.0,2.3,8.0,1.3
3334998,6.3,0.0,20.0,0.3
3338610,0.0,0.3,1.3,0.0
3270626,0.0,0.0,0.0,0.0
3047778,0.0,0.0,0.0,0.0
3356210,1.3,3.3,56.0,0.0
3103294,2.0,2.3,23.0,0.0
3147802,1.0,1.3,32.0,1.0
3354254,0.7,2.7,5.3,3.0
3026130,0.0,0.0,0.3,0.0
3187478,3.3,0.3,11.7,0.0
3216790,1.3,0.0,3.3,0.7
3131254,2.3,6.3,22.3,0.0
3007750,1.0,0.0,36.7,0.0
3237434,0.3,18.0,7.7,0.0
3179834,1.3,1.0,1.3,0.7
3294918,0.0,0.0,0.0,0.0
3249306,0.0,0.0,0.0,0.0
3129070,0.7,1.7,21.0,0.0
3161762,1.7,4.0,26.0,0.0
3333558,1.7,10.7,3.0,0.0
3078102,8.7,1.0,27.7,1.3
3071702,0.0,0.0,1.3,0.0
3225042,1.0,1.0,20.0,0.0
3166966,11.7,5.3,54.0,1.7
3066470,0.7,0.7,13.7,0.0
3291358,0.0,0.0,0.0,0.0
3255130,53.7,33.7,271.0,32.0
3065866,0.3,0.0,1.3,0.0
3171502,5.7,0.0,15.7,0.0
3124914,3.0,4.7,30.7,0.3
3185170,0.0,0.0,8.7,0.0
3287566,0.0,0.0,0.0,0.0
3150146,2.0,12.0,16.7,0.7
3213386,3.7,0.0,33.0,0.3
3268634,0.3,0.0,1.7,1.0
3376142,12.7,1.3,35.0,4.0
3055270,12.0,2.3,125.7,8.7
3138378,4.7,0.0,33.0,0.0
3388314,0.7,0.0,9.7,0.0
3396826,2.7,0.0,26.3,0.7
3375402,8.7,14.0,46.3,10.0
3211370,7.7,2.3,21.7,0.0
3219074,1.3,0.0,1.7,0.0
3360606,0.0,0.0,9.3,0.0
3054446,2.7,0.3,16.3,0.0
3119542,0.0,0.0,0.0,0.0
3217994,8.0,1.0,59.0,0.0
3137354,0.0,0.7,2.0,0.0
3130226,2.3,0.0,2.3,0.0
3004314,1.3,3.7,19.3,1.3
3176238,1.3,5.0,0.7,0.0
3391638,13.7,0.7,29.7,2.3
3015766,0.0,0.0,13.3,0.0
3109710,2.0,1.3,30.0,1.7
3254090,11.7,3.7,72.3,1.3
3268550,14.3,9.0,55.7,0.0
3213998,1.3,3.0,29.0,2.7
3115194,3.7,0.3,9.0,0.0
3056310,25.0,7.3,42.0,0.0
3349446,3.7,9.0,27.3,0.3
3245454,0.0,0.0,0.0,0.0
3119410,7.3,9.3,36.0,0.0
3104034,6.3,7.0,23.7,1.3
3014606,0.0,0.7,4.3,0.0
3227722,4.7,0.7,40.3,2.7
3155526,0.3,1.3,3.3,0.0
3273406,0.0,0.0,0.0,0.0
3339006,6.3,0.0,26.3,1.0
3030026,3.0,0.3,24.3,0.0
3002986,20.3,0.0,9.3,0.7
