CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,OverageMinutes,RoamingCalls,Occupation
3261906,No,34.51,312.0,40.0,0.0,0.5,Other
3274674,No,44.97,284.0,40.0,0.0,0.1,Other
3395690,No,65.03,352.0,40.0,96.0,0.3,Other
3305890,No,13.71,156.0,10.0,11.0,0.0,Other
3093930,No,37.48,302.0,36.0,0.0,0.0,Other
3079050,No,103.04,679.0,75.0,46.0,2.1,Other
3267258,No,107.0,1277.0,61.0,111.0,0.0,Other
3293806,No,51.48,189.0,60.0,0.0,0.0,Other
3081130,Yes,29.99,64.0,30.0,0.0,0.0,Other
3294406,Yes,86.23,828.0,95.0,0.0,0.0,Other
3341994,No,53.44,193.0,70.0,0.0,0.0,Crafts
3394382,Yes,38.89,147.0,45.0,10.0,0.0,Other
3294066,No,38.7,184.0,45.0,0.0,0.0,Other
3245294,No,125.89,2146.0,85.0,163.0,0.6,Other
3064390,Yes,217.96,1240.0,30.0,547.0,0.0,Other
3092474,No,82.94,512.0,32.0,140.0,5.3,Other
3281266,Yes,29.99,70.0,40.0,0.0,0.0,Other
3103266,No,10.0,0.0,10.0,0.0,0.0,Other
3246826,No,71.19,778.0,60.0,63.0,0.0,Other
3249062,No,52.55,597.0,60.0,4.0,0.0,Other
3333974,No,82.45,2224.0,42.0,12.0,0.0,Other
3204922,No,47.92,249.0,48.0,0.0,0.0,Other
3175662,Yes,45.0,0.0,45.0,0.0,0.0,Other
3349654,No,35.83,94.0,45.0,0.0,0.0,Professional
3308154,No,40.03,510.0,45.0,13.0,0.0,Other
3146398,No,31.89,94.0,30.0,0.0,0.1,Other
3116206,No,42.51,180.0,32.0,12.0,3.2,Professional
3205266,No,94.49,860.0,50.0,144.0,0.0,Other
3072806,No,31.25,74.0,30.0,1.0,1.0,Other
3223926,No,12.4,121.0,10.0,8.0,0.0,Other
3297494,No,35.09,237.0,45.0,0.0,0.0,Other
3255402,Yes,37.31,449.0,40.0,18.0,0.4,Student
3001650,No,87.71,1730.0,75.0,32.0,0.0,Other
3223390,No,48.4,377.0,55.0,0.0,0.0,Other
3369850,No,61.71,696.0,21.0,97.0,0.0,Other
3006638,No,32.07,70.0,28.0,0.0,0.0,Other
3162758,No,55.91,323.0,30.0,65.0,0.0,Other
3199918,No,95.05,1982.0,85.0,8.0,13.0,Other
3047958,No,56.99,816.0,64.0,28.0,0.3,Professional
3317114,No,34.99,45.0,45.0,0.0,0.0,Professional
3179038,No,33.85,292.0,30.0,10.0,0.0,Professional
3080726,No,43.87,342.0,30.0,38.0,0.4,Other
3018190,No,68.93,553.0,46.0,31.0,1.0,Other
3156942,No,35.24,176.0,45.0,0.0,0.0,Professional
3360162,No,63.84,263.0,70.0,0.0,11.1,Other
3249758,Yes,73.03,448.0,32.0,84.0,0.0,Other
3197578,No,81.29,1002.0,85.0,0.0,0.0,Other
3339354,Yes,30.39,294.0,38.0,0.0,0.0,Self
3127462,No,30.0,71.0,30.0,0.0,0.0,Other
3335178,Yes,157.11,1456.0,36.0,378.0,0.4,Other
3366110,Yes,56.04,1416.0,60.0,9.0,1.1,Other
3026066,Yes,50.7,94.0,50.0,0.0,0.0,Other
3351202,No,69.92,433.0,59.0,78.0,0.0,Other
3130442,No,30.27,169.0,30.0,0.0,0.0,Other
3369658,No,35.09,263.0,45.0,0.0,0.0,Professional
3060058,Yes,23.27,135.0,30.0,0.0,0.0,Other
3048902,No,50.67,256.0,60.0,2.0,0.0,Other
3096394,No,15.13,6.0,15.0,0.0,0.0,Professional
3278782,No,93.21,1058.0,40.0,176.0,0.2,Other
3273018,No,126.0,660.0,55.0,142.0,25.9,Other
3323690,Yes,60.47,639.0,45.0,69.0,0.0,Professional
3206230,No,56.24,470.0,50.0,4.0,0.0,Other
3148314,No,47.7,446.0,50.0,10.0,0.0,Professional
3193050,Yes,7.62,0.0,5.0,0.0,0.0,Other
3070038,No,45.21,117.0,35.0,0.0,0.0,Other
3155954,Yes,37.0,156.0,45.0,0.0,0.0,Other
3283214,No,67.02,306.0,40.0,0.0,36.6,Other
3170198,Yes,46.15,69.0,45.0,0.0,0.0,Other
3231138,No,87.69,1089.0,96.0,0.0,0.5,Other
3253582,No,44.0,703.0,45.0,26.0,0.0,Other
3359994,No,53.13,152.0,70.0,0.0,3.1,Other
3240778,No,38.34,705.0,36.0,8.0,0.0,Other
3039750,No,64.48,68.0,26.0,0.0,0.0,Other
3319786,No,64.95,1143.0,55.0,54.0,0.3,Other
3203506,No,29.93,74.0,30.0,27.0,0.0,Crafts
3383138,No,79.92,488.0,55.0,67.0,1.9,Professional
3146750,No,34.99,608.0,45.0,0.0,0.0,Other
3114330,No,80.19,665.0,80.0,0.0,0.2,Professional
3387098,No,76.05,982.0,85.0,0.0,0.3,Other
3369950,No,35.24,162.0,45.0,0.0,0.0,Crafts
3364026,No,17.13,4.0,25.0,0.0,0.0,Other
3260954,No,58.24,588.0,60.0,0.0,0.0,Other
3318770,Yes,62.51,74.0,70.0,0.0,0.0,Other
3394978,Yes,32.49,73.0,32.0,0.0,0.0,Other
3100462,No,35.03,88.0,35.0,0.0,0.0,Professional
3035746,No,35.83,852.0,45.0,2.0,0.0,Other
3335326,Yes,72.75,1203.0,60.0,45.0,0.0,Professional
3162290,No,32.74,39.0,32.0,0.0,0.0,Other
3027530,Yes,87.61,1159.0,75.0,0.0,0.2,Other
3372922,No,36.69,526.0,45.0,0.0,1.6,Professional
3263114,No,53.26,249.0,60.0,0.0,2.8,Other
3256394,No,62.27,800.0,60.0,40.0,0.0,Other
3008114,Yes,50.49,219.0,50.0,0.0,0.0,Professional
3172850,No,36.28,150.0,30.0,18.0,0.0,Other
3195294,Yes,29.99,150.0,30.0,0.0,0.0,Crafts
3282094,No,59.71,560.0,70.0,6.0,0.0,Other
3249582,Yes,50.47,1446.0,70.0,0.0,0.5,Other
3331294,No,45.48,1055.0,45.0,29.0,0.0,Other
3043714,No,40.53,640.0,50.0,1.0,0.0,Other
3286022,Yes,81.19,1279.0,40.0,54.0,0.0,Other
3040494,Yes,115.37,768.0,70.0,178.0,0.0,Other
3030602,No,17.21,8.0,17.0,0.0,0.0,Professional
3064462,No,37.75,127.0,20.0,18.0,0.0,Other
3364178,Yes,36.89,1148.0,45.0,5.0,0.0,Other
3287130,No,10.1,64.0,10.0,0.0,0.1,Other
3106162,No,34.31,345.0,32.0,5.0,0.4,Professional
3334898,No,37.8,674.0,55.0,0.0,0.0,Other
3217358,Yes,272.02,2274.0,60.0,554.0,0.4,Other
3123346,No,69.22,791.0,45.0,75.0,0.0,Other
3286538,Yes,29.99,117.0,30.0,0.0,0.0,Other
3357106,No,64.92,532.0,70.0,7.0,0.7,Other
3231662,Yes,67.17,450.0,45.0,87.0,0.0,Professional
3144070,No,39.1,304.0,33.0,11.0,0.0,Other
3312854,No,80.98,1322.0,60.0,75.0,0.0,Other
3045326,No,30.26,89.0,30.0,0.0,0.0,Professional
3198178,No,165.9,1383.0,75.0,280.0,0.0,Other
3222310,No,52.0,405.0,41.0,50.0,0.0,Professional
3378822,No,84.24,672.0,31.0,16.0,0.0,Other
3099018,No,106.28,450.0,45.0,168.0,0.0,Other
3100518,Yes,81.55,606.0,42.0,146.0,0.0,Other
3253662,No,38.8,731.0,45.0,10.0,0.0,Other
3136170,No,26.28,74.0,20.0,15.0,0.2,Professional
3139234,Yes,29.99,0.0,30.0,0.0,0.0,Other
3359214,No,35.67,173.0,45.0,0.0,0.0,Other
3101578,No,32.49,12.0,32.0,0.0,0.0,Other
3250586,Yes,43.99,259.0,50.0,0.0,0.0,Other
3398366,No,35.54,88.0,30.0,6.0,0.0,Other
3012790,No,79.67,73.0,85.0,12.0,0.0,Other
3107758,Yes,53.96,618.0,60.0,0.0,0.0,Other
3129158,No,32.74,135.0,32.0,0.0,0.0,Other
3212286,No,32.49,642.0,45.0,0.0,0.0,Other
3301006,No,80.23,1118.0,85.0,0.0,0.0,Other
3291142,Yes,44.13,149.0,49.0,0.0,0.0,Clerical
3076518,Yes,37.8,133.0,30.0,12.0,0.8,Other
3151758,No,55.63,567.0,60.0,16.0,0.0,Other
3062086,No,258.94,1081.0,82.0,385.0,0.0,Other
3293994,No,36.06,286.0,48.0,0.0,0.0,Other
3296622,No,44.99,120.0,55.0,0.0,0.0,Other
3388634,No,47.48,206.0,45.0,8.0,0.0,Other
3100270,No,65.04,439.0,64.0,0.0,0.0,Other
3119522,Yes,37.79,225.0,30.0,22.0,0.0,Other
3185666,No,59.44,400.0,51.0,16.0,0.0,Other
3129838,No,23.86,76.0,24.0,0.0,0.0,Other
3183274,No,38.05,1222.0,45.0,9.0,0.0,Other
3369522,No,49.39,1394.0,50.0,14.0,0.0,Other
3351610,No,47.37,174.0,43.0,5.0,7.2,Other
3137190,No,94.73,775.0,75.0,17.0,4.7,Other
3085994,No,50.45,373.0,50.0,0.0,0.0,Other
3091230,No,15.95,57.0,10.0,7.0,0.0,Other
3023150,No,31.65,131.0,30.0,0.0,0.0,Other
3193546,No,30.09,154.0,40.0,0.0,0.1,Retired
3197730,No,52.51,1021.0,60.0,5.0,0.0,Other
3397334,No,36.75,228.0,35.0,1.0,0.0,Other
3140010,No,34.23,54.0,30.0,0.0,0.0,Other
3140434,No,43.79,590.0,45.0,22.0,0.0,Other
3140962,Yes,29.99,28.0,30.0,0.0,0.0,Professional
3259054,No,10.25,77.0,10.0,0.0,0.0,Professional
3213602,Yes,39.71,520.0,36.0,32.0,0.2,Other
3001618,Yes,48.89,45.0,47.0,0.0,0.0,Other
3078318,No,55.47,540.0,50.0,0.0,0.0,Professional
3062162,No,37.73,135.0,45.0,0.0,2.7,Retired
3332426,No,44.77,452.0,45.0,16.0,0.0,Other
3383922,No,36.34,477.0,50.0,0.0,0.1,Other
3013622,No,40.04,409.0,36.0,0.0,1.6,Other
3271286,No,47.03,260.0,40.0,9.0,13.8,Professional
3323410,No,38.28,531.0,45.0,0.0,0.0,Other
3107150,No,63.38,330.0,30.0,80.0,0.0,Professional
3322062,No,46.66,332.0,47.0,17.0,2.9,Other
3385002,No,93.91,1035.0,85.0,17.0,0.0,Other
3043894,Yes,46.77,122.0,30.0,0.0,4.2,Other
3208530,No,134.34,788.0,45.0,130.0,13.2,Other
3301594,No,68.65,614.0,51.0,34.0,13.0,Other
3037994,No,52.51,493.0,33.0,24.0,0.0,Other
3199630,No,48.17,397.0,55.0,0.0,0.0,Other
3211858,No,30.0,129.0,30.0,0.0,0.0,Professional
3038802,No,31.57,293.0,40.0,4.0,0.0,Retired
3148802,No,31.39,118.0,30.0,4.0,0.0,Other
3147494,No,41.26,79.0,17.0,69.0,0.0,Other
3028606,No,125.26,1475.0,45.0,254.0,0.1,Other
3093958,No,79.11,874.0,50.0,22.0,0.0,Other
3378526,No,67.63,858.0,55.0,46.0,0.0,Other
3097338,No,67.16,691.0,35.0,101.0,0.0,Other
3169534,No,30.0,8.0,30.0,0.0,0.0,Retired
3257166,No,89.81,1186.0,95.0,0.0,0.0,Crafts
3007242,No,793.05,4661.0,43.0,2976.0,0.0,Other
3156926,Yes,40.53,775.0,45.0,7.0,0.0,Other
3097542,Yes,57.87,402.0,50.0,16.0,0.0,Other
3234806,No,58.94,131.0,66.0,0.0,0.0,Professional
3279042,No,26.69,435.0,12.0,35.0,0.0,Other
3202466,No,42.92,630.0,45.0,22.0,0.0,Other
3087798,No,61.29,684.0,50.0,18.0,0.0,Other
3124098,No,43.95,395.0,30.0,35.0,0.0,Other
3054114,Yes,29.23,30.0,30.0,0.0,0.0,Professional
3241454,No,14.22,50.0,10.0,4.0,0.0,Other
3360330,Yes,30.86,202.0,9.0,0.0,11.8,Other
3349894,No,74.96,882.0,70.0,60.0,0.3,Other
3138646,No,55.3,886.0,60.0,6.0,2.3,Other
3095654,No,53.24,1278.0,60.0,0.0,0.0,Other
3090030,No,57.27,332.0,30.0,42.0,0.0,Other
3289870,No,38.74,263.0,50.0,0.0,0.0,Other
3257318,No,60.16,516.0,32.0,90.0,0.0,Other
3090958,No,83.95,642.0,62.0,73.0,0.0,Clerical
3329430,Yes,35.24,345.0,45.0,0.0,0.0,Crafts
3354694,Yes,118.33,1290.0,105.0,95.0,0.0,Other
3260542,No,41.66,221.0,50.0,0.0,0.0,Retired
3396874,No,58.47,688.0,50.0,41.0,0.0,Other
3017010,No,40.7,270.0,45.0,10.0,0.0,Other
3154134,Yes,57.25,940.0,49.0,24.0,0.0,Other
3333878,Yes,116.71,895.0,48.0,86.0,0.7,Other
3007718,No,67.89,785.0,60.0,17.0,0.0,Other
3059054,Yes,37.53,196.0,46.0,0.0,0.0,Other
3346678,No,34.99,547.0,45.0,0.0,0.0,Other
3036826,No,45.94,212.0,30.0,43.0,0.0,Other
3343686,No,32.49,200.0,42.0,0.0,0.0,Other
3292922,Yes,60.24,149.0,70.0,0.0,0.0,Crafts
3243786,No,48.68,844.0,52.0,17.0,0.0,Other
3176390,No,39.84,242.0,30.0,9.0,0.0,Other
3008846,No,59.19,148.0,55.0,0.0,0.0,Other
3205666,No,40.24,373.0,50.0,0.0,0.0,Other
3152454,No,28.68,103.0,41.0,0.0,0.0,Other
3000730,Yes,117.12,490.0,70.0,140.0,0.0,Other
3366734,Yes,129.75,414.0,141.0,23.0,0.0,Other
3349910,No,104.89,455.0,28.0,203.0,0.0,Other
3023378,No,30.26,108.0,30.0,0.0,0.0,Professional
3295750,Yes,41.47,467.0,47.0,9.0,0.0,Other
3255622,Yes,38.77,604.0,45.0,0.0,0.0,Other
3030346,Yes,75.3,484.0,75.0,0.0,0.1,Professional
3375198,No,52.7,296.0,70.0,0.0,1.0,Other
3213018,No,63.24,209.0,70.0,0.0,0.0,Professional
3106582,Yes,13.25,413.0,10.0,0.0,0.0,Other
3381582,No,34.99,86.0,45.0,0.0,0.0,Other
3305446,No,35.3,146.0,45.0,0.0,0.0,Other
3329838,No,220.69,3004.0,160.0,465.0,0.0,Other
3306654,Yes,19.45,60.0,10.0,0.0,5.0,Professional
3119510,Yes,33.24,322.0,45.0,0.0,0.0,Professional
3366702,No,44.04,714.0,40.0,13.0,0.0,Other
3065990,Yes,23.22,54.0,20.0,2.0,2.3,Other
3320494,No,55.79,706.0,67.0,10.0,0.0,Crafts
3147870,No,94.49,537.0,70.0,92.0,0.0,Professional
3055406,No,47.11,177.0,42.0,22.0,0.0,Professional
3073426,No,30.51,222.0,40.0,0.0,0.0,Other
3230862,No,140.29,1262.0,44.0,331.0,0.3,Other
3052714,No,151.0,1198.0,49.0,267.0,0.0,Other
3134522,No,157.89,1701.0,45.0,338.0,2.2,Other
3317438,Yes,29.03,270.0,10.0,4.0,17.9,Other
3164554,Yes,294.4,1734.0,61.0,777.0,0.1,Other
3207810,No,78.92,452.0,32.0,28.0,0.0,Other
3325970,No,20.01,578.0,10.0,38.0,0.3,Professional
3120750,No,87.85,1426.0,36.0,161.0,0.0,Other
3108246,No,57.3,392.0,16.0,21.0,0.0,Other
3110466,Yes,50.45,17.0,50.0,0.0,0.0,Other
3056498,Yes,91.84,754.0,75.0,47.0,0.6,Other
3280826,Yes,39.7,546.0,41.0,19.0,0.1,Professional
3203318,No,33.98,302.0,40.0,0.0,0.0,Other
3278998,No,27.79,191.0,39.0,0.0,0.0,Other
3116266,No,29.16,145.0,30.0,0.0,0.2,Other
3259174,No,23.5,500.0,10.0,46.0,0.0,Other
3386082,No,80.32,588.0,60.0,72.0,0.0,Other
3186150,Yes,45.65,522.0,34.0,16.0,0.0,Other
3339634,Yes,64.47,1429.0,55.0,32.0,0.0,Other
3311294,No,80.39,1747.0,53.0,103.0,0.0,Other
3141298,Yes,40.41,292.0,40.0,0.0,0.0,Other
3160826,No,37.77,327.0,40.0,12.0,0.0,Other
3324470,Yes,95.43,80.0,80.0,1.0,0.0,Professional
3041126,No,50.0,312.0,50.0,0.0,0.0,Other
3246186,Yes,14.0,6.0,10.0,0.0,0.0,Other
3040122,No,66.29,770.0,60.0,48.0,0.0,Other
3301906,Yes,45.22,295.0,45.0,24.0,0.1,Other
3096942,No,77.36,517.0,50.0,96.0,0.0,Other
3272390,Yes,110.17,709.0,50.0,176.0,0.0,Other
3137874,No,39.83,196.0,30.0,25.0,0.6,Crafts
3096010,No,113.02,866.0,70.0,153.0,3.8,Professional
3318310,Yes,41.47,344.0,45.0,1.0,3.0,Other
3101550,No,57.27,124.0,50.0,17.0,0.4,Professional
3132322,No,49.99,482.0,60.0,0.0,0.0,Other
3105170,Yes,30.26,154.0,30.0,0.0,0.0,Other
3051666,Yes,69.14,503.0,50.0,78.0,1.9,Other
3262234,No,32.47,250.0,40.0,0.0,0.0,Professional
3043898,No,31.34,71.0,30.0,0.0,1.3,Other
3016758,No,33.53,52.0,30.0,0.0,0.3,Other
3325182,No,36.02,462.0,33.0,24.0,0.3,Other
3264146,No,31.63,98.0,30.0,0.0,0.0,Other
3031510,No,42.53,320.0,45.0,18.0,0.2,Other
3209510,No,50.35,295.0,40.0,57.0,0.0,Professional
3020686,No,20.02,20.0,20.0,2.0,0.0,Self
3173158,No,30.27,64.0,30.0,0.0,0.0,Other
3019182,No,10.0,30.0,10.0,0.0,0.0,Other
3206734,Yes,34.66,208.0,30.0,8.0,0.1,Other
3187198,No,60.94,194.0,60.0,0.0,0.0,Other
3262218,Yes,76.57,582.0,40.0,120.0,0.1,Other
3351198,No,48.54,756.0,55.0,2.0,0.0,Other
3279574,No,31.18,72.0,40.0,0.0,0.0,Other
3125630,No,30.0,64.0,30.0,0.0,0.0,Other
3018150,No,36.68,76.0,35.0,0.0,0.0,Professional
3210634,Yes,19.61,272.0,13.0,0.0,3.2,Professional
3379458,No,62.4,220.0,70.0,0.0,1.2,Other
3186126,No,101.55,859.0,75.0,101.0,0.0,Other
3283878,No,53.7,486.0,52.0,0.0,0.0,Other
3331478,No,75.4,791.0,60.0,55.0,2.1,Professional
3043506,Yes,312.29,2677.0,130.0,845.0,0.0,Other
3286570,Yes,10.0,0.0,10.0,0.0,0.0,Other
3374774,No,35.09,259.0,45.0,0.0,0.1,Other
3142934,Yes,12.02,168.0,10.0,12.0,0.0,Self
3381018,No,28.16,7.0,32.0,0.0,0.8,Other
3327686,Yes,51.79,551.0,45.0,48.0,0.0,Other
3195026,Yes,49.99,837.0,60.0,0.0,0.0,Other
3382234,No,47.26,428.0,39.0,37.0,0.0,Other
3158326,No,30.32,115.0,30.0,0.0,0.3,Professional
3286674,No,11.95,241.0,10.0,6.0,0.0,Other
3009470,No,56.27,346.0,30.0,51.0,0.0,Other
3184098,No,13.5,115.0,10.0,0.0,0.2,Other
3396390,No,177.13,1751.0,85.0,518.0,0.0,Other
3165094,Yes,35.17,990.0,30.0,14.0,0.0,Other
3012626,No,44.28,255.0,50.0,0.0,2.4,Other
3370550,No,36.6,90.0,45.0,0.0,1.6,Other
3164590,Yes,90.82,435.0,87.0,20.0,0.0,Crafts
3132658,No,48.76,356.0,51.0,6.0,0.0,Self
3090294,No,69.19,336.0,60.0,0.0,0.0,Other
3018262,Yes,54.1,167.0,50.0,0.0,0.9,Other
3159002,No,31.22,126.0,30.0,3.0,0.0,Other
3232710,Yes,57.29,1120.0,60.0,0.0,4.6,Self
3039494,No,140.75,2574.0,76.0,37.0,1.1,Other
3393998,No,82.57,1118.0,52.0,99.0,0.2,Other
3083774,No,97.58,281.0,105.0,0.0,2.3,Professional
3123254,No,48.39,438.0,30.0,17.0,0.0,Professional
3249782,No,30.67,51.0,20.0,27.0,0.0,Other
3195122,No,41.65,453.0,55.0,0.0,0.0,Other
3286222,No,17.66,823.0,20.0,0.0,0.0,Retired
3370358,Yes,61.7,1070.0,47.0,21.0,0.0,Other
3069434,No,82.33,447.0,75.0,15.0,0.0,Professional
3238902,Yes,36.14,432.0,45.0,1.0,0.2,Other
3116126,No,88.69,1054.0,60.0,125.0,0.8,Other
3335298,No,104.36,670.0,85.0,0.0,9.8,Other
3332982,No,34.99,462.0,45.0,0.0,0.0,Other
3050026,No,32.62,342.0,41.0,8.0,0.0,Professional
3023042,Yes,5.0,0.0,0.0,0.0,0.0,Professional
3334462,No,16.48,346.0,20.0,4.0,0.0,Other
3242274,Yes,51.15,423.0,43.0,49.0,0.0,Clerical
3163286,Yes,67.95,727.0,30.0,104.0,0.0,Other
3240538,No,30.0,290.0,30.0,0.0,0.0,Other
3178938,No,56.95,338.0,30.0,64.0,0.0,Professional
3260226,No,14.0,160.0,10.0,0.0,0.0,Other
3147334,No,32.88,92.0,32.0,0.0,0.1,Professional
3330054,Yes,22.49,0.0,40.0,0.0,0.0,Other
3058630,Yes,34.99,88.0,45.0,0.0,0.0,Other
3152006,No,53.68,213.0,38.0,24.0,3.8,Professional
3346822,No,73.63,1350.0,70.0,58.0,0.1,Other
3352874,No,50.73,52.0,15.0,0.0,0.0,Other
3172922,No,30.27,3.0,30.0,0.0,0.0,Professional
3335294,No,45.29,1793.0,50.0,13.0,0.0,Other
3123362,No,32.23,244.0,30.0,6.0,0.0,Professional
3102826,No,62.09,295.0,50.0,0.0,11.3,Other
3049342,No,101.64,1068.0,75.0,119.0,0.0,Retired
3391850,No,70.5,465.0,75.0,0.0,0.0,Self
3037766,No,48.8,279.0,40.0,44.0,0.0,Professional
3377658,No,73.84,911.0,60.0,77.0,0.0,Other
3268894,No,50.73,248.0,60.0,0.0,0.0,Other
3295754,Yes,35.3,658.0,45.0,0.0,0.0,Other
3398066,No,33.61,261.0,11.0,53.0,0.0,Other
3142218,No,120.48,697.0,73.0,170.0,0.5,Professional
3015066,No,75.24,642.0,75.0,0.0,0.0,Crafts
3396522,No,25.48,86.0,24.0,0.0,0.0,Other
3216418,No,68.2,780.0,60.0,6.0,0.8,Other
3263806,Yes,29.99,66.0,40.0,0.0,0.0,Other
3267914,No,49.22,401.0,50.0,0.0,0.1,Other
3251282,No,69.55,2003.0,50.0,10.0,15.2,Student
3320502,No,46.51,612.0,47.0,22.0,0.0,Other
3069098,No,30.31,13.0,30.0,0.0,0.3,Retired
3274930,No,97.73,647.0,30.0,109.0,4.4,Other
3344234,No,41.71,304.0,45.0,18.0,0.0,Self
3333342,No,30.26,103.0,40.0,0.0,0.0,Other
3371242,No,82.17,544.0,70.0,44.0,0.3,Other
3246742,No,66.45,1877.0,60.0,60.0,0.0,Other
3016050,Yes,165.24,1308.0,48.0,222.0,0.0,Other
3045442,Yes,63.96,377.0,50.0,0.0,2.6,Other
3347698,No,41.49,214.0,61.0,0.0,0.0,Other
3118142,No,78.28,489.0,50.0,0.0,4.1,Other
3293646,No,37.44,127.0,40.0,0.0,5.2,Other
3031654,Yes,41.12,334.0,45.0,18.0,0.0,Other
3027394,No,46.39,295.0,46.0,0.0,0.0,Retired
3332590,Yes,14.22,491.0,10.0,5.0,0.0,Other
3283770,No,10.0,116.0,10.0,0.0,0.0,Other
3087590,No,50.27,630.0,60.0,0.0,0.0,Self
3006690,No,84.77,827.0,70.0,76.0,0.5,Professional
3127694,No,150.29,1314.0,65.0,57.0,11.0,Other
3006802,Yes,87.39,669.0,45.0,120.0,0.0,Other
3122842,No,32.49,235.0,32.0,0.0,0.0,Self
3148134,No,74.56,498.0,50.0,59.0,0.4,Other
3264766,No,131.74,995.0,60.0,220.0,0.7,Other
3355450,No,39.94,130.0,40.0,14.0,0.0,Professional
3211330,No,51.61,407.0,60.0,14.0,0.0,Other
3068214,No,40.73,232.0,42.0,0.0,0.0,Other
3313206,No,104.05,771.0,45.0,166.0,0.0,Other
3123962,No,89.85,630.0,40.0,99.0,12.5,Other
3259270,No,50.73,968.0,60.0,0.0,0.0,Self
3074726,Yes,35.72,172.0,30.0,10.0,2.0,Other
3110666,No,17.14,2.0,17.0,0.0,0.0,Other
3005346,No,105.09,1165.0,75.0,74.0,0.1,Other
3161494,No,56.42,352.0,50.0,18.0,0.0,Professional
3233282,No,82.62,1270.0,85.0,6.0,0.0,Other
3135994,No,131.2,886.0,76.0,132.0,0.0,Student
3140554,No,10.09,187.0,10.0,0.0,0.0,Professional
3266682,No,64.65,782.0,60.0,47.0,0.4,Other
3292286,No,46.55,118.0,55.0,0.0,1.6,Other
3282426,Yes,31.3,218.0,40.0,0.0,0.3,Other
3277334,Yes,14.0,28.0,10.0,0.0,0.0,Other
3055858,Yes,30.28,28.0,40.0,0.0,0.3,Professional
3126090,No,41.81,256.0,30.0,34.0,0.0,Student
3166006,No,40.08,63.0,40.0,0.0,0.0,Retired
3009834,No,34.99,160.0,45.0,0.0,0.0,Self
3033642,No,46.56,304.0,30.0,34.0,0.0,Other
3025662,No,32.59,26.0,32.0,0.0,0.0,Other
3282670,No,71.23,974.0,65.0,0.0,0.0,Other
3306166,No,106.59,1630.0,87.0,90.0,0.6,Other
3250078,No,81.79,670.0,60.0,106.0,0.0,Professional
3153910,No,90.6,334.0,90.0,0.0,9.6,Other
3203226,No,47.41,600.0,45.0,25.0,3.6,Other
3386598,Yes,104.28,1964.0,60.0,138.0,0.2,Other
3041358,No,77.74,419.0,30.0,127.0,0.0,Other
3364298,No,85.63,155.0,95.0,0.0,0.4,Other
3353842,No,62.78,496.0,66.0,36.0,1.9,Other
3333310,No,97.95,906.0,45.0,164.0,0.0,Professional
3276526,No,73.53,1044.0,60.0,50.0,0.1,Professional
3392642,No,73.93,453.0,45.0,96.0,0.0,Other
3283290,No,29.43,48.0,32.0,0.0,2.0,Professional
3387378,No,80.61,851.0,85.0,0.0,1.1,Other
3054978,Yes,47.56,47.0,60.0,0.0,0.0,Other
3003962,No,150.5,817.0,40.0,285.0,0.7,Other
3135962,Yes,34.02,140.0,32.0,0.0,0.7,Other
3093014,Yes,87.69,574.0,35.0,57.0,4.7,Other
3075698,No,35.18,230.0,32.0,8.0,0.0,Professional
3157670,Yes,36.99,14.0,42.0,0.0,0.0,Other
3263698,Yes,49.99,111.0,50.0,0.0,0.0,Other
3096874,No,30.24,62.0,30.0,0.0,0.0,Other
3379806,No,52.39,366.0,45.0,44.0,0.0,Student
3156526,No,100.56,604.0,50.0,150.0,0.0,Other
3308298,No,39.71,292.0,50.0,10.0,0.0,Other
3343950,No,31.0,141.0,30.0,0.0,0.0,Other
3222486,No,55.39,183.0,60.0,18.0,0.0,Other
3393654,No,42.98,151.0,16.0,58.0,0.0,Other
3138994,No,45.0,514.0,45.0,0.0,0.0,Professional
3146394,No,61.19,680.0,45.0,66.0,0.0,Other
3093434,Yes,120.05,526.0,60.0,225.0,1.3,Professional
3259910,No,161.11,1159.0,95.0,301.0,0.0,Professional
3200310,Yes,32.06,25.0,39.0,0.0,0.3,Other
3125834,No,130.93,1063.0,50.0,287.0,0.0,Professional
3092034,No,139.92,668.0,65.0,112.0,15.6,Other
3235354,No,50.6,498.0,60.0,0.0,0.2,Other
3360010,No,30.33,242.0,40.0,0.0,0.0,Other
3038970,Yes,34.23,116.0,35.0,21.0,0.3,Student
3009422,Yes,24.94,38.0,20.0,12.0,0.0,Other
3369702,No,34.99,181.0,45.0,0.0,0.0,Retired
3296474,No,35.48,334.0,45.0,0.0,0.0,Professional
3109898,No,76.81,1134.0,60.0,22.0,0.0,Other
3123870,Yes,18.58,262.0,19.0,6.0,0.0,Other
3387582,No,40.24,720.0,50.0,0.0,0.0,Other
3037762,No,85.03,584.0,85.0,18.0,0.0,Other
3040942,Yes,29.99,38.0,30.0,0.0,0.0,Other
3001014,No,83.64,838.0,85.0,0.0,0.2,Other
3388382,No,40.38,715.0,50.0,1.0,0.0,Self
3215310,Yes,13.01,57.0,10.0,0.0,0.0,Other
3332522,No,46.37,204.0,55.0,0.0,0.4,Professional
3352014,Yes,11.75,86.0,11.0,0.0,0.0,Other
3018486,Yes,20.53,13.0,20.0,1.0,0.0,Other
3038122,No,29.02,36.0,30.0,0.0,0.0,Other
3238182,Yes,40.49,144.0,28.0,7.0,0.5,Crafts
